iata,name,lat,lon,country,
RMN,Rumginae Airport,-5.897222,141.271667,Papua New Guinea,
RUP,Rupsi Airport,26.141512,89.907173,India,
RBQ,Rurrenabaque Airport,-14.4275,-67.498001,Bolivia,
RUR,Rurutu Airport,-22.434,-151.360001,French Polynesia,
RSH,Russian Mission Airport,61.775002,-161.319443,United States,
RSN,Ruston Airport,32.516666,-92.633331,United States,
RTG,Ruteng Frans Sales Lega Airport,-8.596098,120.478027,Indonesia,
RUT,Rutland Southern Vermont Regional Airport,43.529446,-72.948334,United States,
RZE,Rzeszow Jasionka Airport,50.109951,22.018999,Poland,
QYN,Saanen Gstaad Airport,46.486286,7.246536,Switzerland,
SCN,Saarbrucken Airport,49.21455,7.109508,Germany,
SAB,Saba Juancho E. Yrausquin Airport,17.645,-63.220001,Netherlands,
QYS,Sabadell Airport,41.521362,2.104412,Spain,
SBG,Sabang Maimun Saleh Airport,5.874131,95.339668,Indonesia,
SBT,Sabetta International Airport,71.216118,72.049713,Russia,
SEB,Sabha Airport,26.986959,14.47252,Libya,
AFZ,Sabzevar Airport,36.168098,57.5952,Iran,
ZPB,Sachigo Lake Airport,53.890556,-92.195274,Canada,
SAC,Sacramento Executive Airport,38.51252,-121.492996,United States,
SMF,Sacramento International Airport,38.695412,-121.589996,United States,
MHR,Sacramento Mather Airport,38.55526,-121.296997,United States,
MCC,Sacramento McClellan Airport,38.667629,-121.400002,United States,
SKO,Sadiq Abubakar III International Airport,12.91632,5.207189,Nigeria,
SAD,Safford Regional Airport,32.853333,-109.636772,United States,
HSG,Saga Airport,33.153828,130.30278,Japan,
MBS,Saginaw MBS International Airport,43.531818,-84.082169,United States,
YBG,Saguenay Bagotville Airport,48.330551,-70.9963,Canada,
SBR,Saibai Island Airport,-9.37833,142.625,Australia,
SPD,Saidpur Airport,25.75922,88.908859,Bangladesh,
EBU,Saint Etienne Boutheon Airport,45.53405,4.297311,France,
EUX,Saint Eustatius F.D. Roosevelt Airport,17.49649,-62.979401,Netherlands,
HLE,Saint Helena Airport,-15.959167,-5.645833,Saint Helena,
YSJ,Saint John Airport,45.316109,-65.890198,Canada,
STJ,Saint Joseph Rosecrans Memorial Airport,39.771942,-94.909706,United States,
SNR,Saint Nazaire Montoir Airport,47.310551,-2.15666,France,
YIF,Saint-Augustin Airport,51.209721,-58.657501,Canada,
SBK,Saint-Brieuc Armor Airport,48.537491,-2.85654,France,
RUN,Saint-Denis Roland Garros Airport,-20.889999,55.51638,Reunion,
SFC,Saint-Francois Airport,16.257799,-61.262501,Guadeloupe,
FSP,Saint-Pierre Airport,46.76305,-56.174099,Saint Pierre And Miquelon,
ZSE,Saint-Pierre Pierrefonds Airport,-21.3216,55.425549,Reunion,
LTT,Saint-Tropez La Mole Airport,43.205399,6.482,France,
SMS,Sainte Marie Airport,-17.0938,49.81583,Madagascar,
SPN,Saipan International Airport,15.119,145.729294,Northern Mariana Islands,
AJF,Sakaka Al-Jawf Domestic Airport,29.788668,40.101486,Saudi Arabia,
SYO,Sakata Shonai Airport,38.809444,139.790558,Japan,
SNO,Sakon Nakhon Airport,17.195141,104.118599,Thailand,
SLL,Salalah Airport,17.03871,54.09129,Oman,
SLM,Salamanca Airport,40.95211,-5.50198,Spain,
SLY,Salekhard Airport,66.590752,66.611038,Russia,
SXV,Salem Airport,11.7833,78.065598,India,
SLO,Salem Leckrone Airport,38.645061,-88.966003,United States,
SLE,Salem Municipal Airport,44.909443,-123.002502,United States,
SCR,Salen Scandinavian Mountains Airport,61.159,12.84,Sweden,
QSR,Salerno Costa d'Amalfi Airport,40.620148,14.92084,Italy,
SLT,Salida Harriet Alexander Field Airport,38.538334,-106.048615,United States,
SLN,Salina Regional Airport,38.790958,-97.6521,United States,
SNC,Salinas General Ulpiano Paez Airport,-2.20499,-80.9888,Ecuador,
SNS,Salinas Municipal Airport,36.664909,-121.610428,United States,
OPP,Salinopolis Airport,-0.696944,-47.337776,Brazil,
SBY,Salisbury Ocean City Wicomico Regional Airport,38.340519,-75.510201,United States,
SRW,Salisbury Rowan County Airport,35.647892,-80.522339,United States,
YZG,Salluit Airport,62.179443,-75.667221,Canada,
SLC,Salt Lake City International Airport,40.78838,-111.976997,United States,
SLA,Salta Martin Miguel de Guemes International Airport,-24.8559,-65.486099,Argentina,
SLW,Saltillo Plan de Guadalupe Airport,25.54949,-100.928001,Mexico,
SSA,Salvador International Airport,-12.9109,-38.331001,Brazil,
SZG,Salzburg Airport,47.794266,13.003386,Austria,
AZS,Samana El Catey International Airport,19.267,-69.741997,Dominican Republic,
KUF,Samara Kurumoch International Airport,53.504848,50.16433,Russia,
AAP,Samarinda AP Tumenggung Pranoto Airport,-0.373611,117.255554,Indonesia,
SKD,Samarkand International Airport,39.700539,66.983818,Uzbekistan,
SVB,Sambava Airport,-14.2786,50.174721,Madagascar,
UAS,Samburu Buffalo Spring Airport,0.533,37.533001,Kenya,
SMI,Samos International Airport,37.689991,26.911659,Greece,
SMQ,Sampit Airport,-2.499167,112.974998,Indonesia,
SZF,Samsun Carsamba Airport,41.254478,36.567101,Turkey,
ADZ,San Andres International Airport,12.58368,-81.710899,Colombia,
SAQ,San Andros Airport,25.05381,-78.048897,Bahamas,
SJT,San Angelo Regional Airport,31.35775,-100.496002,United States,
SAT,San Antonio International Airport,29.533689,-98.469704,United States,
SKF,San Antonio Lackland Air Force Base,29.372971,-98.570969,United States,
SSF,San Antonio Stinson Municipal Airport,29.337084,-98.46936,United States,
SBD,San Bernardino International Airport,34.095268,-117.235001,United States,
SQL,San Carlos Airport,37.511944,-122.249443,United States,
BRC,San Carlos de Bariloche Airport,-41.1511,-71.157501,Argentina,
SCY,San Cristobal Airport,-0.910278,-89.6175,Ecuador,
SDM,San Diego Brown Field Municipal Airport,32.572224,-116.980003,United States,
SEE,San Diego Gillespie Field Airport,32.826111,-116.972221,United States,
SAN,San Diego International Airport,32.733551,-117.189003,United States,
CLD,San Diego McClellan Palomar Airport,33.12825,-117.279999,United States,
MYF,San Diego Montgomery Field Airport,32.815449,-117.135635,United States,
QAE,San Fernando Airport,-34.453449,-58.589581,Argentina,
SFO,San Francisco International Airport,37.618969,-122.374001,United States,
SJI,San Jose Airport,12.36151,121.0466,Philippines,
EUQ,San Jose de Buenavista Evelio Javier  Airport,10.767873,121.932968,Philippines,
SJD,San Jose del Cabo Los Cabos International Airport,23.15185,-109.721001,Mexico,
SJE,San Jose del Guaviare Airport,2.579683,-72.639404,Colombia,
SJC,San Jose International Airport,37.362659,-121.929001,United States,
SJO,San Jose Juan Santamaria International Airport,9.993903,-84.208801,Costa Rica,
RHV,San Jose Reid Hillview Airport,37.332779,-121.819725,United States,
SYQ,San Jose Tobias Bolanos International Airport,9.957165,-84.139854,Costa Rica,
UAQ,San Juan Domingo Faustino Sarmiento,-31.5714,-68.418098,Argentina,
SIG,San Juan Fernando Luis Ribas Dominicci Airport,18.45682,-66.098099,Puerto Rico,
SJU,San Juan Luis Munoz Marin International Airport,18.439409,-66.001801,Puerto Rico,
LUQ,San Luis Airport,-33.273102,-66.3564,Argentina,
SBP,San Luis Obispo County Regional Airport,35.237259,-120.641998,United States,
SLP,San Luis Potosi Ponciano Arriaga International Airport,22.254299,-100.93,Mexico,
HYI,San Marcos Municipal Airport,29.892778,-97.863052,United States,
CPC,San Martin de los Andes Airport,-40.075298,-71.137199,Argentina,
SPY,San Pedro Airport,4.746717,-6.66081,Cote D'ivoire (Ivory Coast),
SPR,San Pedro John Greif II Airport,17.91,-87.970001,Belize,
SAP,San Pedro Sula La Mesa International Airport,15.45263,-87.9235,Honduras,
AFA,San Rafael Airport,-34.588299,-68.403801,Argentina,
ZSA,San Salvador Airport,24.063271,-74.523903,Bahamas,
ILS,San Salvador Ilopango International Airport,13.699471,-89.119781,El Salvador,
SAL,San Salvador International Airport,13.44094,-89.055702,El Salvador,
EAS,San Sebastian Airport,43.35651,-1.79061,Spain,
SWL,San Vicente Airport,10.525,119.273888,Philippines,
SVI,San Vicente del Caguan Eduardo Falla Solano Airport,2.152595,-74.766754,Colombia,
SAH,Sana'a International Airport,15.47625,44.21973,Yemen,
QAS,SANAE IV Skiway,-71.672386,-2.824861,Antarctica,
SDG,Sanandaj Airport,35.24585,47.009239,Iran,
SDP,Sand Point Airport,55.31369,-160.520996,United States,
SDK,Sandakan Airport,5.900897,118.059402,Malaysia,
SDN,Sandane Airport,61.830002,6.109444,Norway,
NDY,Sanday Airport,59.250278,-2.576667,United Kingdom,
SSJ,Sandnessjoen Airport,65.956818,12.46894,Norway,
QTZ,Sandpoint Airport,48.299442,-116.559998,United States,
YZP,Sandspit Airport,53.25433,-131.813004,Canada,
ZSJ,Sandy Lake Airport,53.033333,-93.23333,Canada,
QTT,Sanford Raleigh Executive Jetport,35.582787,-79.101196,United States,
SFM,Sanford Seacoast Regional Airport,43.39389,-70.708054,United States,
YSK,Sanikiluaq Airport,56.537769,-79.246597,Canada,
QYJ,Sankt Johann Airport,47.52021,12.449533,Austria,
PSH,Sankt Peter-Ording Airport,54.308887,8.686944,Germany,
GNY,Sanliurfa GAP Airport,37.450001,38.900002,Turkey,
SQJ,Sanming Shaxian Airport,26.428211,117.836914,China,
SNA,Santa Ana John Wayne Airport,33.675659,-117.867996,United States,
SBA,Santa Barbara Municipal Airport,34.426182,-119.841003,United States,
SNU,Santa Clara Abel Santamaria Airport,22.492189,-79.943604,Cuba,
CSU,Santa Cruz do Sul Airport,-29.684099,-52.412201,Brazil,
SRZ,Santa Cruz El Trompillo Airport,-17.811501,-63.171398,Bolivia,
VVI,Santa Cruz Viru Viru International Airport,-17.644699,-63.1353,Bolivia,
SAF,Santa Fe Regional Airport,35.6171,-106.088997,United States,
SFN,Santa Fe Sauce Viejo Airport,-31.711599,-60.8116,Argentina,
SMA,Santa Maria Airport,36.97139,-25.170601,Portugal,
SMG,Santa Maria Airport,-12.391389,-76.755836,Peru,
RIA,Santa Maria Airport,-29.711111,-53.688057,Brazil,
SMX,Santa Maria Public Airport,34.898911,-120.457001,United States,
SMR,Santa Marta Simon Bolivar International Airport,11.11972,-74.230797,Colombia,
SMO,Santa Monica Airport,34.017735,-118.449646,United States,
SZP,Santa Paula Airport,34.346943,-119.061668,United States,
SRA,Santa Rosa Airport,-27.906267,-54.519985,Brazil,
RSA,Santa Rosa Airport,-36.588299,-64.275597,Argentina,
ETR,Santa Rosa International Airport,-3.442069,-79.996864,Ecuador,
STS,Santa Rosa Sonoma County Airport,38.508888,-122.811668,United States,
SQA,Santa Ynez Airport,34.606945,-120.075554,United States,
SDR,Santander Airport,43.427059,-3.82,Spain,
STM,Santarem Maestro Wilson Fonseca Airport,-2.42243,-54.792702,Brazil,
SCQ,Santiago de Compostela Airport,42.896332,-8.41514,Spain,
SCU,Santiago de Cuba Antonio Maceo Airport,19.969761,-75.835403,Cuba,
STI,Santiago de los Caballeros Cibao International Airport,19.40609,-70.604599,Dominican Republic,
SDE,Santiago del Estero Airport,-27.7656,-64.310097,Argentina,
SCL,Santiago International Airport,-33.392899,-70.785797,Chile,
GEL,Santo Angelo Airport,-28.281601,-54.169102,Brazil,
STD,Santo Domingo Buenaventura Vivas Airport,7.565111,-72.035103,Venezuela,
JBQ,Santo Domingo La Isabela International Airport,18.575556,-69.981392,Dominican Republic,
SDQ,Santo Domingo Las Americas International Airport,18.429661,-69.6689,Dominican Republic,
JTR,Santorini Thira National Airport,36.399158,25.47933,Greece,
SYX,Sanya Phoenix International Airport,18.302891,109.412201,China,
JSB,Sao Benedito Airport,-4.042755,-40.892803,Brazil,
Airport,Sao Borja,SSSB,-28.6549,-56.034599,246
QSC,Sao Carlos Airport,-21.871481,-47.903568,Brazil,
SXO,Sao Felix do Araguaia Airport,-11.632526,-50.689453,Brazil,
SFL,Sao Filipe Fogo Airport,14.88583,-24.480844,Cape Verde,
SJZ,Sao Jorge Airport,38.665501,-28.1758,Portugal,
SJP,Sao Jose Do Rio Preto Airport,-20.8165,-49.406502,Brazil,
SJK,Sao Jose dos Campos Airport,-23.2281,-45.862701,Brazil,
SLZ,Sao Luis Airport,-2.58536,-44.2341,Brazil,
SNE,Sao Nicolau Preguica Airport,16.588556,-24.284063,Cape Verde,
RTE,Sao Paulo Campo de Marte Airport,-23.509495,-46.634411,Brazil,
JHF,Sao Paulo Catarina Executive Airport,-23.426945,-47.165833,Brazil,
CGH,Sao Paulo Congonhas Airport,-23.6266,-46.6553,Brazil,
GRU,Sao Paulo Guarulhos International Airport,-23.431999,-46.469501,Brazil,
NSR,Sao Raimundo Nonato Airport,-9.082863,-42.645153,Brazil,
TMS,Sao Tome International Airport,0.378175,6.712153,Sao Tome And Principe,
THD,Sao Vang Tho Xuan Airport,19.901667,105.467781,Vietnam,
VXE,Sao Vicente Cesaria Evora Airport,16.833679,-25.0546,Cape Verde,
CTS,Sapporo New Chitose Airport,42.7752,141.6922,Japan,
OKD,Sapporo Okadama Airport,43.1143,141.383102,Japan,
SJJ,Sarajevo International Airport,43.824581,18.331461,Bosnia And Herzegovina,
CKT,Sarakhs Airport,36.501202,61.064899,Iran,
SLK,Saranac Lake Adirondack Regional Airport,44.382778,-74.206665,United States,
SKX,Saransk Airport,54.125,45.215,Russia,
SRQ,Sarasota Bradenton International Airport,27.395439,-82.554298,United States,
SAA,Saratoga Shively Field Airport,41.445,-106.809998,United States,
GSV,Saratov Gagarin Airport,51.716667,46.166668,Russia,
RVE,Saravena Los Colonizadores Airport,6.95,-71.849998,Colombia,
SRY,Sari Airport,36.635727,53.197277,Iran,
YZR,Sarnia Chris Hadfield Airport,42.999439,-82.3088,Canada,
YXE,Saskatoon John G. Diefenbaker International Airport,52.17083,-106.698997,Canada,
SUJ,Satu Mare International Airport,47.70327,22.8857,Romania,
CIU,Sault Sainte Marie Chippewa County International Airport,46.25,-84.470001,United States,
SSM,Sault Ste Marie Municipal Airport,46.479164,-84.368279,United States,
YAM,Sault Ste. Marie Airport,46.485001,-84.509399,Canada,
SXK,Saumlaki Mathilda Batlayeri Airport,-7.988139,131.304825,Indonesia,
VHC,Saurimo Airport,-9.68906,20.43187,Angola,
SAV,Savannah Hilton Head International Airport,32.127579,-81.202103,United States,
ZVK,Savannakhet Airport,16.556589,104.759499,Laos,
SVL,Savonlinna Airport,61.943062,28.945129,Finland,
SVA,Savoonga Airport,63.68639,-170.492004,United States,
SVU,Savusavu Airport,-16.8027,179.3405,Fiji,
SAU,Sawu Tardamu Airport,-10.492352,121.848183,Indonesia,
SCM,Scammon Bay Airport,61.845299,-165.570999,United States,
TAB,Scarborough International Airport,11.14965,-60.8321,Trinidad And Tobago,
SCS,Scatsta Airport,60.432777,-1.296111,United Kingdom,
QYI,Scharding Suben Airport,48.403057,13.448161,Austria,
YKL,Schefferville Airport,54.805271,-66.805199,Canada,
SCH,Schenectady County Airport,42.853489,-73.92849,United States,
WBG,Schleswig Jagel Airport,54.457157,9.51221,Germany,
QCP,Schwabisch Hall Adolf Wurth Airport,49.118382,9.783259,Germany,
SZW,Schwerin Parchim International Airport,53.426991,11.78343,Germany,
BFF,Scottsbluff Western Nebraska Regional Airport,41.87402,-103.595001,United States,
SCF,Scottsdale Airport,33.619999,-111.910004,United States,
SCB,Scribner State Airport,41.613956,-96.630768,United States,
SRC,Searcy Municipal Airport,35.25,-91.73333,United States,
BFI,Seattle Boeing Field,47.5341,-122.305901,United States,
SEA,Seattle Tacoma International Airport,47.4482,-122.311203,United States,
SEF,Sebring Regional Airport,27.457996,-81.344421,United States,
SDX,Sedona Airport,34.866669,-111.76667,United States,
SJY,Seinajoki Airport,62.692108,22.832319,Finland,
GXF,Seiyun Airport,15.961794,48.787086,Yemen,
WLK,Selawik Airport,66.602776,-159.983337,United States,
KSR,Selayar Islands H. Aroeppala Airport,-6.178611,120.437225,Indonesia,
SOV,Seldovia Airport,59.442501,-151.704163,United States,
SEG,Selinsgrove Penn Valley Airport,40.849998,-76.849998,United States,
SEM,Selma Craig Field Airport,32.343941,-86.987801,United States,
SRG,Semarang Achmad Yani International Airport,-6.97144,110.3741,Indonesia,
SZE,Semera Airport,11.789622,40.989609,Ethiopia,
PLX,Semipalatinsk Semey Airport,50.351299,80.23436,Kazakhstan,
SDJ,Sendai Airport,38.139721,140.916901,Japan,
GMP,Seoul Gimpo International Airport,37.558311,126.790497,South Korea,
ICN,Seoul Incheon International Airport,37.46907,126.4505,South Korea,
YZV,Sept-Iles Airport,50.223331,-66.265503,Canada,
SEU,Seronera Airstrip,-2.4567,34.821545,Tanzania,
SET,Serra Talhada Santa Magalhaes Airport,-8.062396,-38.328785,Brazil,
ZRI,Serui Stevanus Rumbewas Airport,-1.828632,136.063309,Indonesia,
SZM,Sesriem Airport,-24.512403,15.746901,Namibia,
QSF,Setif Ain Arnat Airport,36.17812,5.324494,Algeria,
GKT,Sevierville Gatlinburg Airport,35.8578,-83.528702,United States,
SVQ,Seville San Pablo Airport,37.41795,-5.892757,Spain,
SWD,Seward Airport,60.1269,-149.419006,United States,
GPS,Seymour Baltra Galapagos Airport,-0.45375,-90.2659,Ecuador,
SFA,Sfax–Thyna International Airport,34.717949,10.69097,Tunisia,
QSZ,Shache Yeerqiang Airport,38.244999,77.059998,China,
SHX,Shageluk Airport,62.692299,-159.569,United States,
CQD,Shahrekord Airport,32.297199,50.842201,Iran,
RUD,Shahroud Airport,36.425301,55.104198,Iran,
EKS,Shakhtyorsk Airport,49.189602,142.085464,Russia,
SKK,Shaktoolik Airport,64.324165,-161.138885,United States,
ZTM,Shamattawa Airport,55.858505,-92.080353,Canada,
SHA,Shanghai Hongqiao International Airport,31.19787,121.336304,China,
PVG,Shanghai Pudong International Airport,31.14337,121.805199,China,
SQD,Shangrao Sanqingshan Airport,28.39212,117.961327,China,
DIG,Shangri-La Diqing Airport,27.793333,99.67733,China,
SNN,Shannon Airport,52.701969,-8.92481,Ireland,
HSC,Shaoguan Danxia Airport,24.976419,113.421494,China,
WGN,Shaoyang Wugang Airport,26.805294,110.640793,China,
SHJ,Sharjah International Airport,25.328569,55.517151,United Arab Emirates,
SSH,Sharm el-Sheikh International Airport,27.97728,34.394951,Egypt,
SHW,Sharurah Domestic Airport,17.466869,47.121429,Saudi Arabia,
SBM,Sheboygan County Memorial Airport,43.764751,-87.850708,United States,
SHN,Shelton Sanderson Field Airport,47.233601,-123.147552,United States,
HPG,Shennongjia Hongping Airport,31.633612,110.338058,China,
SHE,Shenyang Taoxian International Airport,41.639839,123.483398,China,
SZX,Shenzhen Bao'an International Airport,22.63925,113.8106,China,
YSC,Sherbrooke,45.43861,-71.691299,Canada,
SHR,Sheridan County Airport,44.774166,-106.977219,United States,
PNX,Sherman North Texas Regional Airport,33.714169,-96.673615,United States,
RKZ,Shigatse Peace Airport,29.351944,89.309998,China,
SHF,Shihezi Huayuan Airport,44.241669,85.891113,China,
SJW,Shijiazhuang Zhengding International Airport,38.274376,114.694427,China,
SHL,Shillong Airport,25.704872,91.975983,India,
SLV,Shimla Airport,31.081667,77.068054,India,
SHI,Shimojishima Airport,24.82666,125.144699,Japan,
SYZ,Shiraz International Airport,29.53924,52.589779,Iran,
SAG,Shirdi Airport,19.68861,74.378891,India,
SHH,Shishmaref Airport,66.249557,-166.089005,United States,
WDS,Shiyan Wudangshan Airport,32.591667,110.907776,China,
FSZ,Shizuoka Airport,34.796108,138.189407,Japan,
QKS,Shobdon Airport,52.241524,-2.882913,United Kingdom,
SOW,Show Low Regional Airport,34.2654,-110.0056,United States,
DTN,Shreveport Downtown Airport,32.540199,-93.745003,United States,
SHV,Shreveport Regional Airport,32.446609,-93.8256,United States,
SHG,Shungnak Airport,66.888054,-157.162506,United States,
CIT,Shymkent International Airport,42.364159,69.478882,Kazakhstan,
SKT,Sialkot International Airport,32.535557,74.363892,Pakistan,
SQQ,Siauliai International Airport,55.893879,23.39497,Lithuania,
SBZ,Sibiu International Airport,45.785789,24.091181,Romania,
